


内閣官房副長官（磯崎仁彦君）	お答えさせていただきます。　南西地域の住民避難につきましては、先ほど委員の方からお示しされましたように、今月、国、沖縄県、先島諸島の五市町村等が協力をして武力攻撃予測事態を想定をした図上訓練、これを実施することとしております。国民保護法上は、資料にございますとおり、住民の輸送手段の確保は県が、住民の避難誘導は市町村が行う、主として担うものとされておりますが、国民保護の基本指針、これにおきましては、沖縄県の住民避難に関しましては、国が特段の配慮をするというふうにされております。　このことを踏まえまして、今回のこの訓練の実施、準備、検討に当たりましては、国としても運送事業者に対して輸送手段の確保を働きかけるなど積極的に参画をして支援を行っているところでございます。　今後とも、こうした訓練あるいはその検討等を通じまして、練度の向上あるいは課題の改善を図るなど、引き続き沖縄県及び関係市町村の取組を積極的に支援しながら住民避難の実効性向上に努めてまいりたい、そのように考えております。
佐藤正久君	思いは分かりました。いつまでに作るつもりですか。
内閣官房副長官（磯崎仁彦君）	今回、図上訓練を実施をしますので、恐らく訓練の中で、先ほど委員言われたように、いろんな課題が見えてくるところではないかなというふうに思っております。　そうしますと、そういった課題も踏まえて検討するということになるだろうというふうに考えております。
佐藤正久君	ここにおられる委員全員が恐らくこの国民保護計画は早めに作らないといけないと多分思っていると思います。今、時期の明示がないというのは、これはやっぱり責任放棄としか言わざるを得ませんし、実は石垣の方の自衛隊は今月もう編成完結しますから、さらに、これからまた新たな部隊が与那国に配備するとかいろいろあります。やっぱり時期を早めに、目標値を示さないと、これはいつまでもその課題の洗い出しで終わってしまう。副長官、できるだけ早くとか、何か一言いただけませんか。
内閣官房副長官（磯崎仁彦君）	委員の御指摘を踏まえて対応してまいりたいと思います。
佐藤正久君	あと、実は国だけじゃこれはかなりできなくて、県が実は極めて大きな役割を果たすんです。当然、市町村は自分のことなので必死にやると思いますが、県がいかに動いてもらうか、動かすか、これはまさに総務省がここは表に出ないといけないという部分だと思いますけれども、沖縄県との調整状況、今後の課題等について、総務省、どういうお考えか、お聞かせください。
政府参考人（田辺康彦君）	総務省消防庁といたしましては、研修会等を通じて避難実施要領のパターンの作成を支援しているところです。特に、先生御指摘の沖縄県につきましては、現地に赴いての研修会を今年度三回実施するほか、事務的な連絡調整を強化して、きめ細かな支援に努めているところでございます。　先ほど官房副長官もございましたけれども、今月には武力攻撃予測事態を想定した避難に関する図上訓練を実施することとしておりますので、今後とも関係省庁と連携し、こうした訓練等を通じて避難の手順を確認、具体化するということにより、南西地域における国民保護の実効性向上に努めてまいります。
佐藤正久君	消防庁がやっていること自体がちょっと違和感、私はあるんですけれども、最後に、防衛省、大臣に質問はしませんけれども、実は、自衛隊の展開と国民の避難という、これは国民避難をできるだけ先にやってもらわないと自衛隊の展開はなかなか難しいという側面も実はあります。　国民等保護派遣というのが自衛隊にありますけれども、ただ、実態上、南西諸島の状況を考えると、自衛隊が国民保護にアセット、船舶や輸送機を出すというのは到底多分不可能だと思います。そういうことも踏まえて、しっかり国全体としてこの国民保護計画、できるだけ早く作成することを要望いたしまして、私の質問を終わります。　ありがとうございました。
福山哲郎君	お疲れさまでございます。立憲民主の福山でございます。　今日は余り長い時間ではないので、いろんなことをお話しさせていただければと思いますが、佐藤委員の御指摘は本当にそのとおりで、ちょっと国民保護計画は、ちょっと遅いのと消防庁がやっているというのは、本当に僕はいかがなものかなと思っておりますし、先ほどの御指摘はまさにそのとおりだというふうに思います。こういった問題は与野党余り関係ありませんので、我々も強くそこは政府に求めていきたいと思います。　また、これも佐藤委員が御指摘いただいたことですが、日韓の徴用工の問題、これは日韓請求権協定の遵守を野党としても我々も常に韓国政府側には伝えてきたということでございますし、文在寅政権のときに本当になかなか前に進まない状況を懸念をしておりました。　佐藤委員の御指摘された御懸念は理解はしますが、これだけ安全保障環境が変わる中で、日米韓の協力というのは、防衛だけではなくて、経済も含めて、また在韓邦人の避難等も考えれば、やはり政府間のコミュニケーション、対話のレベルは上げておかなければいけないということだと思いますので、今回、尹政権があちらの政権なりには随分頑張っていただいたんだと私も思うので、そこは林大臣や岸田総理がすぐさま評価をしていただいたことについては私は敬意を表したいと思います。　また、加えて申し上げれば、恐らく、あの状況に至るまで、日韓両外務省の担当者がかなりそれぞれ膝を突き詰めながら議論をした経緯があるとこれは推察をいたしますので、そういったことに御尽力をいただいたそれぞれの政府の担当者の方にも敬意と感謝を申し上げたいと思います。　もし、林大臣、このことについて何かあれば一言いかがでしょうか。
国務大臣（林芳正君）	この首脳会談で両政府また外交当局が緊密に連携をするようにという御指示をいただいたわけでございますが、その指示の下に緊密に連携をしてきて六日の発表に至ったということで、そこに尽きるというふうに思っております。
福山哲郎君	いろんなこと日韓の場合には起こり得るし、相手側の国内世論もまあ沸騰しているようですので、そこも含めて、ここまでまず至っていただいたことについて改めて敬意を表したいと思います。　続いて、これもちょっと確認なんですが、Ｇ20に林大臣が欠席をされました。これ、私も実はすごく残念に思っておりまして、なぜ行かれなかったのかなということをずっと考えておりましたら、自民党の麻生副総裁から御指摘があったり、メディアも含めて国益を侵したというお話があったりありました。　我々、政権を三年余りですが担わせていただいて、下野してからは我々の方から原則として外遊を国会日程で足止めするということはやらないようになったというふうに思っております。それは、やっぱり我々も政府・与党を経験して、海外の日程というのがいかに大事なものかということをやっぱり肌で感じているからでございます。　ところが、時間が止まっているのかもしれませんが、メディアはすぐに野党が止めたと言いたがります。今回も、読売新聞の社説は、政府は林大臣の外遊の了承を求めたが、自民党も立憲民主党も国会のルールが優先だと応じなかったと社説に書かれまして、少しこれは遺憾でございます。　与野党が止めたと言えば、メディア的にはどっちとも悪いと書くんだから全く責任持たないで済むわけで、ただ、私は、野党側が余り国会日程で足止めするようなことはしなくなったということについては、ちゃんとこれはメディアにも伝えておかなければいけないなと思いますし、今回、林大臣欠席された経緯、簡単に御説明をいただきたいのと、大臣外遊のときにはどのようなプロセスで国会に要請させるのかについても改めて確認させてください。
国務大臣（林芳正君）	まず、欠席した経緯について私から申し上げさせていただきたいと思います。　今月一日から二日にニューデリーで開催されましたＧ20外相会合につきましては、外務大臣が出席する可能性、追求したわけですが、同会合や国会を含む国内での公務の日程、内容等を総合的に勘案しまして、最終的に政府、外務省として山田賢司外務副大臣が出席することが適切であると判断をいたしました。Ｇ７議長国としての立場を含め、我が国の主張は山田外務副大臣が出席してしっかりと発信をいたしました。　その上で、私も、国会のお許しをいただきまして、二日夜からニューデリーに出張しまして、三日に開催されました日米豪印外相会合、参加をさせていただきまして、アメリカ、カナダ、インド等のバイ会談を行ったところでございます。　残余は政府委員が。
政府参考人（志水史雄君）	福山委員からの御質問の中で、大臣外国出張に関しての国会との関係、プロセスということで御質問ございましたけれども、一般的に申し上げまして、国会開会中に外務大臣が外国出張する場合には議院運営委員会での御了承をいただくことが一般的でございます。その関係で、国会の関係者の方々と協議させていただくということが一般でございますし、今回もそのようにいたしました。
福山哲郎君	ということは、先ほど林大臣の御答弁からいうと、自ら出席の意思を伝えたというよりかは、もう政府の中で、今回はＧ20の出席は林大臣は断念をして、そして山田副大臣ということを政府として決めて、ですから逆に言うと国会には諮らなかった、それぞれの例えば国対や議運には諮らなかったということでよろしいんでしょうか。
政府参考人（志水史雄君）	お答え申し上げます。　今回のＧ20外相会合は、三月二日にインド・ニューデリーで開催されたものでございますけれども、当初、外務大臣が出席する可能性を追求したところでございますけれども、先ほどのプロセスということで関係方面との協議を重ねたところでございます。　その中で、Ｇ20外相会合そのもの、それから国会を含む国内での公務の日程、内容などを総合的に勘案し、最終的に政府、外務省として山田賢司外務副大臣を派遣する判断をし、通常の手続にのっとり、国会関係者への説明を行ったところでございます。
福山哲郎君	誰の責任かということを今言いたいんじゃないんですね。今みたいな説明するから、やれ国会が止めたみたいな話になるわけですよ。だって、当初追求したんでしょう。追求して国会の事情どうのこうのがあるからやめましたと。だって、国会なんかやっているの分かっているんじゃないですか、最初から。そういう説明するから、野党が止めたんじゃないかとか、自民党が止めたんじゃないかとか、参議院の自民党が、参議院の国対がみたいな話になるわけですよ。　うちの国対委員長は、衆議院側も参議院側も一切政府から要請はなかったと言っています。ところが、今こうやって見ると、国会の状況もと言われると、国会が誰か止めたように映るじゃないですか。　当初、追求しているんでしょう。何が、追求したのに止まったんですか。予算委員会がセットをされているなんというのは事前から分かっているはずでしょう、外務省は。そういう説明の仕方をして責任を曖昧にするから、こうやって何か国会側が止めたみたいな話になるわけです。　もう一回、官房長、言ってください。
政府参考人（志水史雄君）	先ほども申し上げたとおりでございますけれども、関係者との協議を重ねたところでございますが、最終的に政府、外務省として山田賢司外務副大臣を派遣する判断をしたということでございます。
福山哲郎君	そうすると、林大臣は最初は行かれる意思があったわけですね。
政府参考人（志水史雄君）	これも先ほど申し上げたとおりでございますけれども、外務大臣が出席する可能性を当初追求していたところでございます。
福山哲郎君	本当に分からないんですよ。追求する意思があった、追求した。ということは、外務大臣は行かれる意思があった。それは行ったらよかったじゃないですか、行かれりゃよかったじゃないですか。　もう一個一個、どこに追求したんだ、誰に言ったんだということは僕ここでは言いませんが、本当に今回のＧ20の欠席については、ちょっとやっぱり外務省は反省しなきゃいけないんじゃないですか。だって、それで国対に頭下げて、予算の総括的質疑の三日目は一日ずらすとか二日ずらすとかだってあり得るわけじゃないですか。　これ、どうですか、官房長。大臣、どうですか。行かれる意思はあったんでしょう。
国務大臣（林芳正君）	ちょっと言葉足らずのところがあったかもしれませんが、私も参議院の予算委員会の理事は三度ほどやっております。基本的質疑、大変大事だということも自分の経験からよく分かっているつもりでございます。　今回は、そもそも衆議院から参議院にいつ予算が送ってくるのかということが、これぐらいの範囲では分からないわけではなかったんでございましょうけれども、先ほど官房長から答弁したように、Ｇ20、一日、前の日の夜も含めて、そういう日程でございますので、ぎりぎりまでそこがどれぐらいバッティングをするのかということもなかなか難しい中で、先ほどちょっと言葉足らずだったかもしれませんが、協議、どうなりましょうかねということも含めてずっとやってきたところではあったわけでございますが、最終的に衆議院から参議院に予算が送付されて日程が固まったということをもって、これはなかなか容易ならざるものであるということも含めて、先ほど申し上げましたように、この外相会合、これ当然重要なものでございますから、そういう国会のお許しがあれば当然行くべきものだという認識は持っておりますけれども、それと両方のもう一つの話として、国会を含む国内での公務の日程、内容等を総合的に判断をしたと、それが我々として、政府、外務省として判断をしたと、こういうことでございます。
福山哲郎君	私も官房副長官のときに外遊日程で頭を、議運も行き、国対も行き、頭を下げました。だけど、今の林大臣の御説明、僕、理解はしますが、じゃ、参議院の日程がこう固まった場合には予算の総括が一日入ってしまいますと、それを先回りして、じゃ、どうしたらいいでしょうかと、それでも行きたいんだというのが僕は政府の意思だと思いますよ、林大臣の御意思だと思いますよ。　私はＧ20行っていただきたかったと本当に思っているので非常に残念だということと、国会の日程がタイトだったということも理解をしますが、そこは外務省なり自民党なり国対なりがしっかりコミュニケーションしていただいてですね、しようがないじゃないですか、そのときに野党に頭を下げるのは。それがある意味国対の仕事でしょう。そういうふうに我々は教えてもらってきましたので、そこは是非よろしくお願いしたいと思います。　次、行きます。　もうすぐ広島サミット、Ｇ７がございます。昨年のドイツのサミットのコミュニケ、首脳のコミュニケは非常に大部にわたっていまして、あらゆるテーマについてかなりいろんな議論がなされています。Ｇ７の首脳のコミュニケの策定プロセスは、どのようなものになっていますでしょうか。
政府参考人（鯰博行君）	お答え申し上げます。　Ｇ７サミットで発出される首脳コミュニケは、例年、Ｇ７の議長国が中心となりまして、Ｇ７メンバーの間で交渉を経て作成されております。具体的には、サミットの開催に先立ちまして首脳の個人代表であるシェルパの間で交渉を行った上で、首脳の了解を得て発出してきております。
福山哲郎君	ありがとうございます。　シェルパが事前からもうかなり調整をして、お互いが各国案文を、恐らくもう議長国の日本は出されているのかこれから出すのかよく分かりませんが、後で教えていただければと思いますが、シェルパがそれぞれ担当でやるというのも僕もよく理解をしています。　もう実際にはコミュニケの内容については議論がシェルパ同士始まっているのかどうか、それから、今回シェルパとして首脳の横で交渉入られるのは、外務省はどなたがやられるのか、名前じゃなくても結構です、要は役職でも結構ですので、教えていただければと思います。
政府参考人（鯰博行君）	Ｇ７のシェルパの間のやり取りは事務的なやり取りですので、いつ誰がということは差し控えさせていただきたいと思いますけれども、外務省、日本の場合には外務審議官、経済担当の外務審議官がシェルパとしてこれに当たっております。
福山哲郎君	経済の担当の外務審議官がシェルパとして担当するということで、そうだというふうに思います。　もう始まっているんでしょうか。それは言えないんだったら言えないで結構ですが、あれだけ、まあドイツもそうでしたけど、その前もすごく非常に長い文章だったものですから、もう始まっていると考えた方がいいのかまだなのか、そこを教えていただけるんだったらお願いします。
政府参考人（鯰博行君）	シェルパ同士のやり取りはもうすぐ昨年のサミットが終わった後からずっとやっておりますけれども、コミュニケそのものについては、大変恐縮でございますけれども差し控えさせていただきたいと思います。
福山哲郎君	当然これは、決めるときは外務大臣、さらには総理に上がって決裁は取るということでいいですね、先ほども言われましたけど。
政府参考人（鯰博行君）	先ほど答弁しましたときには首脳のと、総理のと申し上げましたけれども、当然その前に外務大臣の決裁をいただくということになろうかと思います。
福山哲郎君	ということは、前回のあのドイツの首脳のコミュニケも、当然外務大臣、総理は決裁をしているというふうに思っていいわけですね。
政府参考人（鯰博行君）	そのようにお考えいただいて結構でございます。
福山哲郎君	ちょっと変わりますけれども、サミットに並行してエンゲージメントグループがいろんなテーマで議題を持ってやられますが、広島サミットにおいてエンゲージメントグループに政府はどのように関わっているのか、それからエンゲージメントグループのそれぞれの開催日程や進捗状況はどのようになっているのか、概略で結構ですので教えていただけますか。
政府参考人（鯰博行君）	いわゆるＧ７のエンゲージメントグループでございますけれども、これは経済団体であるとか市民社会あるいは労働団体、その他もろもろ、Ｇ７の各国の団体等の代表から構成されまして、関連の行事をされておられるほか、Ｇ７で議論される各関心、御関心の分野につきまして政府から独立した立場から政策提言を行うといった民間の団体であるというふうに承知しております。　本年、日本はＧ７の議長国でありますので、政府としてエンゲージメントグループとも非公式な意見交換等を行ってきております。各グループからの政策提言等を政府として参考にしつつ、首脳コミュニケその他の準備含めましてＧ７サミットへの準備を進めているところでございます。　なお、各エンゲージメントグループの関連の会合の開催の日程でございますとか、その準備の状況であるとか、そういったことにつきましてはそれぞれのグループが決定するものでございまして、政府から独立した団体の活動でございますので政府としてはお答えをする立場にはないということでございます。
福山哲郎君	今回、かなりいろんなテーマを持って各団体が、エンゲージメントグループが動くというふうに聞いておりますが、先ほどちらっと言われましたけど、この各エンゲージメントグループでの議論や提言等が政府に提出をされたり要請をされたりすることが出てくるというふうに思いますが、それを最大限に尊重しながらコミュニケにも反映させるという位置付けでよろしいですか。
政府参考人（鯰博行君）	様々なグループの方がいらっしゃいますのですけれども、政府といたしましては、それぞれの団体、グループの御提言をお聞きして、それを参考にしながらサミットの準備、これはコミュニケも含めてでございますけれども、サミットの準備をしていくということになります。
福山哲郎君	そうすると、このエンゲージメントグループの議論はもう既にそれぞれのグループで始まって、政府なりへの提言、要請なりの準備に入っているというふうな時期合いが今頃から始まるというふうに位置付けでよろしいでしょうか。
政府参考人（鯰博行君）	幾つかのエンゲージメントグループは活動を既に始めておられます。政府への提言という形で発表していただいているものもございます。
福山哲郎君	ありがとうございます。　いや、何でこんなことを言うかというと、やっぱりヨーロッパの国々はエンゲージメントグループとの対話がそれなりにやっぱり厚くて、それでやっぱり市民がこのＧ７を盛り上げている、周辺で盛り上げているということが幾つも見られます。　ですから、日本の場合にはそこが余り、従前もそうなんですけど、Ｇ７というともう首脳のサミットというイメージが非常に強いんですけれども、実は、自分たちの提言等がやっぱりその首脳のコミュニケにどう反映されるかみたいなことも含めて、市民の大きな活動の一つの、何というかな、うねりみたいなものがＥＵの諸国等ではあるので、日本も今エンゲージメントグループの方々が本当に頑張って要請等を作られていますので、実は、日本はどちらかというと政府とその関係が余り厚くないのではないかとか、そこは政府は意外と冷たいのではないかという声もなくはないので、是非、今回のＧ７に関して言えば、特に広島、まあ総理のお膝元でもありますし、加えて日本が原爆の被災地でもあるわけですから、各それぞれの分野のエンゲージメントグループの問題提起、要請等については是非外務省も真摯に受け止めて対話を厚くお願いしたいというふうに思っていますので、これは私からの要請ですので、大臣、もし一言いただければ有り難いと思いますし、防衛大臣、済みません、時間がなくなりましたので難しい話は今日はしませんので。防衛大臣、お許しください、お時間いただいたのに。ごめんなさい。　じゃ、林大臣、よろしくお願いします。
国務大臣（林芳正君）	エンゲージメントグループ、先ほど説明があったように、いろんな団体の代表から構成をされておるわけでございます。政府から独立した立場でいろんな政策提言を行っていただくわけですから、我々もしっかりとそれに耳を傾けて、積極的にこの意見交換等を行って参考にしていきたいと考えております。
福山哲郎君	終わります。ありがとうございました。
小西洋之君	立憲民主・社民の小西でございます。　まず、政府参考人にお尋ねします。　敵基地攻撃能力、いわゆる反撃能力の導入に当たって、岸田総理は、極めて現実的なシミュレーションを行ったと言っていますが、この現実的なシミュレーション、この対象には当然中国も入っているということでよろしいですね。
政府参考人（川嶋貴樹君）	我が国の防衛力整備は、特定の国・地域を脅威とみなし、これに軍事的に対抗していくという発想には立ってございません。　その上で、防衛省は、従来より、将来の防衛力の在り方を検討する過程で自衛隊の能力を評価するためのシミュレーションを行い、防衛力の不足等を検証してございます。　今般の国家安全保障戦略等の策定に際しても、想定される各種事態への対応について能力評価等を通じた分析を行ったところであり、その際、日米……（発言する者あり）
委員長（阿達雅志君）	発言は委員長の指名を受けてからお願いいたします。
政府参考人（川嶋貴樹君）	日米安全保障条約第五条を前提とした上で、我が国に対する侵攻には我が国が主たる責任を持って対処し、米軍はこれを支援するとの日米の基本的役割分担を踏まえて検討を行いました。　以上でございます。
小西洋之君	シミュレーションなんだから特定の国対象にしているに決まっているじゃないですか。立憲の部会で、中国対象にしているって、もう答弁してもらっていますよ。　だから、国会で答弁してください。当然、中国対象にして入っているんですね。聞いたことだけ答えてください。
政府参考人（増田和夫君）	お答え申し上げます。　私たちは今の立憲民主党の部会に出た課長の発言をちょっと承知しておりませんので、確認させていただきたいと思います。
小西洋之君	じゃ、現実的なシミュレーションしながら特定の国を対象しないことの合理的な整合性というものを説明して。まあ、でも、説明もばかばかしいから。　じゃ、この委員会に資料提供をお願いしたいんですけれども、極めて現実的なシミュレーション、これは中国あるいは北朝鮮、そうしたものが入っているのかどうか、それについて資料の提出を要求をいたします。
委員長（阿達雅志君）	ただいまの件につきましては、後刻理事会において協議をいたします。
小西洋之君	今からの問いは防衛省の計画課長から明示に説明を受けております。よろしいですか。　この極めて現実的なシミュレーション、この状況というのは、アメリカが安保条約に基づいて、日米安保条約に基づいて日本防衛の集団的自衛権を発動している、アメリカが戦闘行動を行って戦っている、そういう事態であるということでよろしいですね。
政府参考人（川嶋貴樹君）	お答え申し上げます。　日米安全保障条約第五条を前提とした上で、我が国に対する侵攻には我が国が主たる責任を持って対処し、米軍はこれを支援すると、こういう日米の基本的役割分担を踏まえてシミュレーション、検討を行ってございます。
小西洋之君	いや、だから、その基本的な役割分担で、これは昨年もやっていますけれども、防衛大臣からも、外務大臣からも答弁いただいていますけれども、当然アメリカは、日本に対して武力攻撃が発生したときは、当然にアメリカは集団的自衛権を発動する、なので日本を攻撃する国は世界最強の戦力を有するアメリカ軍と戦うとした決意や覚悟を当然持っている国になるということを言っているわけですから。　もう一回だけ聞きます、簡潔に答えてください。政府が行った極めて現実的なシミュレーションは、アメリカが日本防衛のための集団的自衛権を発動している、そういう状況を想定したシミュレーションということでよろしいですね。
政府参考人（川嶋貴樹君）	さようでございます。
小西洋之君	大事なので、今、川嶋局長、今のことを日本語で語ってください。
委員長（阿達雅志君）	小西洋之君。
小西洋之君	そうでございますと言って答弁していただいているんですが、政府参考人の言葉で、アメリカが日本防衛の集団的自衛権を発動しているそういう状況を現実的なシミュレーションとして、シミュレーションしたと、検討したということを語ってください、簡潔に。
政府参考人（川嶋貴樹君）	日米安全保障条約第五条を前提とした上で、アメリカ側がまさにアメリカの責任を果たしているという状況の下で、我が国が主たる責任を持って我が国に対する侵攻に対処し、米軍がこれを支援するという状況の下での日米の基本的役割分担を前提としてシミュレーションを行ってございます。
小西洋之君	だったら集団的自衛権という言葉使うべきなんです。まあ、もういいです。先ほど答弁していただいておるんですが。　じゃ、ここから、ちょっと先に大臣に、防衛大臣に、二番ですけれども、通告させていただいていますが、ちょっと政府参考人ですね、政府参考人に先に聞きます。なので簡潔に、もう私が聞いていることだけに簡潔に答えてください。その確認の答弁を後で防衛大臣にいただきますので。　先ほど申し上げましたけれども、日本に武力攻撃を行う国が現れたときに、それは日米同盟に基づいて、アメリカにとっても世界最重要の同盟関係ですから、アメリカは当然日本を守る、集団的自衛権の発動、武力行使をすると。で、アメリカは世界最強の戦力を持っているわけです。これほどの抑止力は地上にないはずです。にもかかわらず、そのアメリカが持っている抑止力ですね、当然アメリカはミサイル戦力も持っています、そういうアメリカが持っているミサイル戦力も含む抑止力があるにもかかわらず、なぜ日本が反撃能力を保有する必要があるのか。アメリカのミサイル戦力も含む世界最強の抑止力があるにもかかわらず、なぜ反撃能力を持つことが、敵基地攻撃能力を今般持つことが他に手段のない万やむを得ないことになるのか、政府参考人、具体的に説明してください。
政府参考人（増田和夫君）	お答え申し上げます。　委員御指摘のとおり、アメリカは世界で一番強い軍事力を持っていると。しかしながら、委員も御案内のとおり、ミサイル技術の進歩、それからその運用能力の向上というのは、この過去十年、二十年見ましても、この五年見ましても格段の進歩を遂げてきていると。現に日本周辺で多数のミサイルが運用等をされていると。我々はそういうミサイルの脅威にさらされているということだと思います。そうしたときに、我が国は我が国自身を守る、その力を日本自身としても持つ、そのことが必要になってきたんだと。　日本が持つことによりまして、日米同盟の、先生おっしゃるその抑止力、対処力を更に増すということで、武力紛争を起こさせないということが我々の目的でございます。
小西洋之君	だから、私も、日本が主体的に我が国防衛のための力を整備することは私も基本的にはそれは必要だと思っています。ただ、だったら日米同盟要らないんですよね。日本だけでやるんだったら。どこの国も、今の世の中、自国は自国で守らなきゃいけないとかいうことをおっしゃる与党の先生がたまにはいるんです。私の理解は、アメリカですら自分で自分のことを守れなくて、アメリカほど軍事同盟を結んでいる国は世界にもないと思いますけれども、日本は在日米軍基地という多大な負担を課して、また後でやりますけれども、在日米軍基地を持っている以上は、いざアメリカが戦争をすると日本は巻き込まれるリスクがあるんですが、それを背負った上でアメリカの防衛力を持っているわけです。　そうしたアメリカの世界最強の戦力、ミサイル戦力も含む戦力があるのに、なぜ日本が反撃能力、ミサイル攻撃力を持つ必要があるのか、もう一度きちんと答えてください。
政府参考人（増田和夫君）	お答え申し上げます。　先ほど申し上げましたように、ミサイルの脅威というのが現実のものとなりまして、日本が日本の国を守るために必要な能力は何なのかということをあらゆる選択肢を排除せずに検討してまいりました。その際、やはり日本は日本の防衛を主体的に実施すると、そしてアメリカはその自衛隊を支援し補完すると、こういう大きな考え方の下に日米同盟は成り立っております。その中で、このミサイル攻撃を防ぐ能力というものをどうするのかというふうに考えたときに、日本は自らその能力を持ち、そしてアメリカとの同盟関係によって紛争を起こさないということが必要なんだと思います。　そして、またアメリカは、安保条約五条に書かれておりますように、日本の施政下にある領域における武力攻撃、これについて共通の危険に対処するんだと、そして行動するんだという決意があるとともに、この地域の平和と安定についても責任があるということでございまして、アメリカの軍事力は世界最強ではございますけれども、日本自身の能力を増すことによりまして、日米同盟の抑止力、対処力、これを一層強くし、この地域の平和と安定、そして日本の防衛に万全を期すということでございます。
小西洋之君	防衛政策局長にお聞きしたいんですが、戦後、第二次世界大戦後、アメリカに対して、アメリカ軍に対して、正面戦争ですね、テロなどではなくて、アメリカに対して正面戦争を仕掛けた国、あるんであれば局長なりの見解をいただけますか。
政府参考人（増田和夫君）	お答え申し上げます。　その正面からということの意味合いがちょっときちんと定義しなければいけないと思いますので、そこの点を含めてちょっと考えさせていただきたいと思います。
小西洋之君	防衛政策局長なんで、そういうことは、防衛省の予算、ちゃんと考えた上で政策をやっていただきたいんですが。　そこなんですね。だから、結局その矛の役割として敵基地攻撃能力をアメリカに委ねるというふうにしていたわけです。にもかかわらず、アメリカは依然として世界最強の戦力を持っているわけですが、その矛の力で、私はそれは否定していないんですね。日米同盟でミサイル攻撃力、アメリカの矛の力でやっていくというのは、私はそこは否定しないですが、なぜ日本が他国領域への打撃力、すなわち矛を持つ必要があるのか、そこの具体的な説明はこの政府にはない。すなわち、他に手段のない万やむを得ない、なぜそういう判断ができるのかはないわけです、すなわち憲法問題が生じているわけですけれども。　ちょっと次の問いも、先に政府参考人に伺わせていただきます。三番ですけれども、昨年のこの外交防衛委員会で、日中は言わば最大の貿易関係国であるわけですけれども、よって、そこを合理的に見れば、これは林大臣にいただいた答弁ですが、これだけの経済関係を有しているわけですから、そこを合理的に見れば、今日現在何かが起こる、これは武力紛争です、日中間の戦争です、今日現在、日中間の戦争、何かが起こるということはないんであろうということは多くの方がそういうふうに思われるというふうに思いますというふうにされております。　外務省政府参考人に聞きますけれども、外務省は、日中関係ですね、将来、今言った関係、まあ新しい国家安保戦略は十年間ですけれども、今後十年ですけれども、日中間で武力紛争が起きるということは、ここで林外務大臣が言っていただいたように、合理的に見れば多くの方がそういうふうに思われるものではないと、そういうふうに外務省、政府としても考えているでしょうか。これはこの当時の見解ですけれども、この安保戦略の十年です。はい、どうぞ。
政府参考人（片平聡君）	お答え申し上げます。　まず、反撃能力を含め、我が国の防衛政策は特定の国や地域を念頭に置いたものではなく、我が国が戦後最も厳しく複雑な安全保障環境に直面する中、国民の命や暮らしを守り抜くため、反撃能力の保有を決定したと承知しております。　その上で申し上げれば、日中両国間には数多くの課題や懸案が存在していると同時に、両国は地域と世界の平和と繁栄に対して大きな責任を有しておると考えております。　中国とは、主張すべきは主張し、責任ある行動を求めつつ、諸懸案も含め対話をしっかりと重ね、共通の諸課題については協力するという建設的かつ安定的な日中関係を日中双方の努力で構築していくことが重要であると考えております。
小西洋之君	ちょっと何も。林外務大臣に伺いますが、昨年非常に価値のあるすばらしい答弁をいただいたわけでございますけれども、私も、中国、今政府参考人が言ったように、難しい国で、日中間でお互い建設的な議論して解決していかなきゃいけない課題はあるんですが、ただ一方で、大臣も答弁いただいたように、コロナ禍にあっても日本の中国の投資は増えていって、今後、より両国間で経済関係を始めとして深めていくこの相互の関係というのが、まあ依存という言い方もしてもいい、大丈夫だと思いますが、関係があるわけですけれども、日本と中国が、これだけの圧倒的な経済関係にある日本と中国が、武力紛争を将来、具体的にはこの新しい国家安保戦略の十年間を念頭に置いていただいて結構なんですが、日中が武力紛争が生じるというのは、昨年大臣が答弁いただいたように、多くの方がそういうふうに思われるということ、合理的に見れば何かが、そうしたことが、将来何かが起こるということはないんであろうということは多くの方がそういうふうに思われるであろうと、それと同じ見解ということで、大臣、よろしいでしょうか。
国務大臣（林芳正君）	ちょっと最後のところを聞き漏らしたかもしれませんが、ここで申し上げております前後のコンテキストを余り正確に記憶しておりませんが、今日現在ですね、何かが起こるということはないんであろうということを多くの方がそういうふうに思われると、こういうふうに申し上げております。　これはその前後の関係がいろいろあったと思いますが、したがって、何といいますか、この反撃能力を含め、今の御議論でいけば、まずは、政府委員から答弁したように、特定の国や地域を念頭に置いたものではないということが一つございますし、それから、今委員がこの期間というふうにおっしゃいまして、この今日現在ということでですね、じゃ、今日現在そうだからずうっとそうかということはやはり別の問題であると考えていかなければなりませんので、まさに特定の国や地域を念頭に置いたものでない。　しかし、我々は、最も厳しく複雑な安全保障環境に直面していると書いてございますが、この中国についても、この戦略的な、最大の戦略的な挑戦という位置付けをこの安全保障戦略ではしておるわけでございますので、そういうことの認識を全て総合して、我が国が戦後最も厳しく複雑な安全保障環境に直面している、こういうふうになっておるわけでございます。
