
古川（直）委員	この経過措置に関連して、施行日について、本法律の施行日は令和七年四月一日となっており、施行が遅いのではないかとも考えられます。施行日を令和七年四月一日とする必要性についてお伺いしたいと思います。
茂里政府参考人	お答え申し上げます。　今回の改正では、役員、評議員の構成等に関する新たな要件を設け、選任、解任に関する規定を見直すほか、大臣所轄学校法人等におきましては、意思決定の在り方の見直しや会計監査人による会計監査の制度化を図ることとしてございます。　学校法人におきましては、理事選任機関の設置や、役員、評議員の構成及び具体的な人選等、内部的な検討を進めた上で、寄附行為の変更を始めとする必要な対応を取ることが求められております。これによりまして、かなり十分な準備期間を確保することが必要となっているところでございます。法改正後、政省令の改正のほか、各都道府県においても関係する規則等の改正を行う必要がございまして、学校法人における寄附行為変更の手続は、それらが整い次第進められることになります。　準備期間が短くなることにより学校法人や自治体の過度な負担とならないよう、令和六年ではなく、令和七年四月一日に施行日を設定したところでございます。
古川（直）委員	以上、確認をさせていただきましたが、今回の制度改正については、我が党の提言を踏まえたものとなっており、評価をしたいと思います。　関連して少し質問をさせていただきたいと思いますが、国立大学が法人化されて十八年がたちました。大学の自主性を尊重しつつ、競争的環境の中で世界最高水準の大学を育成するため、自律的な大学運営、民間的な発想、学外者の参画、人事の弾力化などを期待され、ガバナンス体制の構築とともに、着実に改革が進んでいるものと思います。これは国立大学のことでありますけれども。　例えば、私の地元の横浜国立大学では、梅原学長が、部局の縦割りを乗り越え、全学を挙げて、我が国初の台風研究センターである台風科学技術研究センターを立ち上げ、様々な大学、研究機関や企業とともにオール・ジャパンでの取組へ発展させるなど、精力的に取り組んでおられます。　形だけを整えても、内実が伴っていなければ法人化の趣旨が生かされません。学長がリーダーシップを発揮できるガバナンス体制が必要であるのではないかと、私も、学長ともお話しさせていただいて実感をしたところでもございます。　その意味においても、この度の私立学校法の改正においても、形や仕組みを変えただけではなく、これは繰り返しておりますけれども、建学の精神を生かした、実効性のある真のガバナンス改革に取り組み、各校の発展を期待したいところでございますが、大臣の所感をお伺いいたします。
永岡国務大臣	お答え申し上げます。　学校法人は、ほかの公益法人と同様に、その高い公益性、公共性に鑑みまして、運営の透明性の確保や情報公開、説明責任の徹底等のガバナンス機能の強化が求められております。　今回の改正案は、学校法人の持ちます独自性などに配慮をしながら、こうした社会の要請を踏まえて、自らが主体性を持って実効性のあるガバナンス改革を推進するためのものとなっております。　ガバナンス改革は、私立学校の発展の基礎となりますものでございます。今後とも、私立学校がそれぞれの建学の精神に基づきましてその役割をしっかりと果たせるように、今回のガバナンス改革とともに、文部科学省といたしましても、私学助成の確保や、また、教育研究条件の維持向上、修学上の経済的負担の軽減等を通じまして、各私立学校の取組、これを支援をしてまいりたいと思っております。
古川（直）委員	御丁寧な御答弁をいただき、ありがとうございます。やはり、各学校法人、主体的に改革をしていくということが非常に大事ではなかろうかというふうに私も思います。　そこで、もう少し大きな視点で、大学の機能の一つである、今度は研究についてお聞きしたいと思います。　三月五日の日曜日の日経新聞の一面で記事になっていましたけれども、この二十年で、博士号取得者数、注目論文の数が先進国で日本だけが減少し、世界で日本の科学研究の存在感が低下しているという実態が報道されておりました。　記事では、一般に、研究成果を上げてからノーベル賞を受賞するまで二十年から二十五年はかかると指摘されており、二〇一〇年以降に日本の研究成果が低迷しているのを踏まえると、二〇三〇年以降に大幅にノーベル賞受賞者が減少する可能性があると指摘されています。これは、研究者の皆様におかれましては、ノーベル賞のために学問を修めているわけではないとお叱りを受けそうでありますけれども、この注目論文の数や博士号取得者の数が減少しているという指摘は注目に値すると思います。　研究や人材育成は時間がかかるものですから、長い目で見て投資をしていかなければならないと思います。博士号取得者は各国が育成しており、アメリカや中国も約二十年間で倍以上に増えています。お隣の韓国も博士号取得者の数を着々と伸ばしており、日本の博士号取得者の数を超えているところであります。御存じのとおり、日本の人口は韓国の倍以上なので、博士号取得者数が抜かれてしまうというのは大変大きな問題ではないかというふうにも思います。　政府支出の大学研究資金が増える国は、高い評価を受ける研究者が増える傾向にあるという指摘もございます。頑張って時間を費やして博士号を取得しても、独立して研究できるポストと予算が少ないという実態もあり、この状況を打開しなければ、これまでのような優れた研究者は育たなくなってしまうのではないかということが危惧されるわけであります。政府は、我が国の発展のために、こうした状況を重く受け止め、危機感を持って臨まなければならないと思います。　そこで、お伺いしたいんですけれども、科学技術政策において、世界における日本のプレゼンスの低下と現在の国内の博士号取得者数の減少について、どのように認識し、どのような戦略を持って回復、発展を図っていくのか、お伺いをさせていただきます。
柿田政府参考人	お答えいたします。　我が国の研究力は近年、相対的に低下している状況にあり、この状況に歯止めをかけ、研究力を強化していくことが喫緊の課題であると認識をしております。　研究力強化のためには、博士課程学生や若手を始めとする研究者の独創性を最大限育むとともに、挑戦を促すために、研究資金面も含めた研究者を取り巻く環境を改善していくこと、また、世界と伍する研究大学を始めとする研究大学群を整備し、大学における研究基盤を強化していくことなどが急務であると考えております。　このため、文部科学省では、一点目といたしまして、大学ファンドによる国際卓越研究大学への支援と地域中核、特色ある研究大学への支援を通じた我が国全体の研究力を牽引する研究大学の振興、二点目として、世界で戦える優秀な若手研究者の育成、三点目として、自由で挑戦的な研究への支援の強化、四点目として、博士課程学生への経済的支援の抜本的な拡充とキャリアパスの整備などについて取り組んでいるところであります。　特に、令和四年度第二次補正予算におきましては、地域中核、特色ある研究大学の振興として、大学の強みを生かした取組を支援すべく、基金を含む二千億円を措置したこと等に加え、令和五年度予算案において、それぞれの大学の強みを生かした魅力的な拠点の形成支援、また、学際共同研究や組織、分野を超えた研究ネットワークの拡大等への支援などの予算を計上をいたしております。　文部科学省としては、大学の研究力向上に向けた取組も含め、我が国全体の研究力向上に全力で取り組んでまいります。
古川（直）委員	ありがとうございます。是非お願いしたいと思います。　その一方で、少子化が急激に進む我が国において、私立大学の数が多過ぎるのではないかという指摘もございます。質問の冒頭に申し述べましたとおり、日本の私学は、学校数、学生数共に約八割を占めており、諸外国と比べても、これは割合としては非常に多い傾向でございます。　人口が日本の半分の、先ほど申し上げましたように、注目論文数の数や博士号取得者の数で我が国を超えてきた韓国も、私立大学と国立大学の割合は日本と非常に近いものなんですけれども、日本の学生数二百六十一万人、学校数七百八十六校に対して、韓国は、学生数二百六万人、学校数は百九十九校であり、学生数は五十五万人の差なんですけれども、学校数は約四倍違って、日本より少ないですよね。　入学定員割れの大学も起きている中、こうした海外との比較なんかも考えた場合に、やはり、私立大学の質の確保、向上のためにも、今後の我が国の私立大学の在り方について、文部科学省としてもしっかりとした方向性や戦略を持って政策を打っていかなければならない時期に来ているのではないかというふうにも思います。　学校の維持運営、それぞれの建学の精神やその多様性を守ることももちろん大切なんですけれども、一番大切なことは、そこで学び育つ一人一人の人であることをいま一度考え直すべきかとも思います。その上で、今後の私立大学の在り方はどうあるべきなのか、大臣の見解をお伺いをいたします。
永岡国務大臣	私立大学の主な入学者は、日本の十八歳人口が減少傾向にある中で、これは大変入学者が少なくなる、人口減少であるということはありますけれども、やはり、社会人の学び直しであるとか、あと、海外の高等教育の需要の増加など、時代の変化と社会のニーズに対応いたしまして、教育研究の質を高めて、また自ら改革に取り組む私立大学に重点的に支援を行うということは重要であると思っております。　このため、例えば、令和四年度の補正予算におきまして、デジタル、グリーン等の成長分野を牽引する大学、高専の学部転換等に向けた基金を創設いたしまして、早期の公募開始に向けて今取り組んでいるところでございます。　なお、定員未充足等によります財務悪化に伴いまして経営改善の見込めない大学に対しましては、経営判断を促す指導等の充実を図ることは、学生を保護する観点から重要です。　このため、文部科学省といたしましては、計画的な規模の縮小であるとか撤退等も含めました経営指導の徹底、そして定員の充足率によります私学助成のめり張りある配分等にも取り組んでいるところでございます。　いずれにいたしましても、私立大学の重要性に鑑みまして、時代と社会の変化に対応して積極的にチャレンジをする私立大学、これをしっかりと後押しをしてまいります。
古川（直）委員	時間が参りましたのでこれで終わりにいたしますが、日本の未来は教育に懸かっていると言っても過言ではありません。今回の私学のガバナンス改革を含め、これをステップとして様々な施策を講じることにより、引き続き、高等教育改革をより一層進めていただき、日本の科学技術、学術を始め、教育の発展の後押しを是非ともお願いを申し上げたいと思います。　ありがとうございました。
宮内委員長	次に、柚木道義君。
柚木委員	柚木道義でございます。　今日もよろしくお願いをいたします。　私学学校法の質疑の通告もたくさんしているので、是非、前回、理事会でも、参考人質疑の後に政府、政務官からも来ていただいて説明もいただきましたが、簗副大臣の、資料の一枚目にも毎日新聞の報道をつけていますけれども、私見は答えない、非公開は答えない、こんなのを言っていたら何にも答弁できないですよ、国会。　それで、まさに理事会で、これは与野党共に、副大臣から直接、改めてこの委員会で誠実な、これは答弁態度も大問題になっていますからね、ちゃんと話が行っていると思いますよ、是非誠実に答弁、説明をいただく。　ＬＧＢＴは種の保存に背くという発言の有無、そして、現在もそうお考えか、まずこの点を御答弁をお願いいたします。
簗副大臣	御指摘の報道に係る当該の会議は非公開の形式で行われたものであり、その内容等やそれに関連する質問についてはお答えは差し控えます。　なお、一般論としてですけれども、非公開の会議というものは、読んで字のごとく、公に向けたものではありませんので、その内容は個人の内心に関わるものを含むものと考えます。憲法第十九条には、「思想及び良心の自由は、これを侵してはならない。」という内心の自由に係る規定があり、また、憲法第九十九条にはいわゆる憲法尊重、擁護義務があります。私ども行政に身を置く立場の者や国会議員は憲法の規定を忠実に守る義務を負っておりますので、第十九条に規定される内心の自由を侵すことは厳に控えなければなりません。　非公開の会議における内容等やそれに関連する質問についてお答えすることは、かかる理由により適切でないと考えますので、お答えは差し控えさせていただきます。　なお、考えということでございますが、これは三月十五日の本委員会でも述べたとおりでございますが、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指すことは極めて重要であると考えております。他の委員会での答弁も含め、文部科学副大臣に就任以来述べていることはこれが一切でございます。何ら変わることはございません。
柚木委員	驚きましたね。誰も答弁できなくなりますよ、大臣、副大臣、政務官、国会で、そんなことを言っていたら。岸田総理だって、あるいは高市大臣だって、このＬＧＢＴの問題に関して私見を答えているし、杉田さんだって、非公開の場だろうが何だろうが、松本総務大臣の指導を受けて、撤回、謝罪、辞任までしたじゃないですか。そんな答弁をしていたら国会は成り立ちませんよ。都合のいいときだけそうやって憲法まで持ち出して、内心の自由とか。　あなた、ＬＧＢＴ理解増進、学校教育の責任担当副大臣じゃないですか。私は前回、今の考えも、全く答えていないんですよ。文科省の方針だから当たり前ですよ、そんなの。そうじゃなかったら罷免ですよ。当たり前じゃないですか。　私が聞いているのは、発言の有無だけじゃなくて、ＬＧＢＴは種の保存に背くという考えを今もお持ちなんですかと聞いているんです。答えてください。
簗副大臣	私が考えていることは先ほど申したとおりでございまして、繰り返しますが、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指すことは極めて重要であると考えております。　なお、私見ですとか個人的な見解ということについて今お尋ねがありましたけれども、個人的な見解を述べる立場にないということは、これは前回来申しているとおりでございます。この席で申していることは、全て文部科学副大臣としての見解であります。これは個人としての見解がどうであるか、あるいは個人としての見解と副大臣としての見解が一致しているか否かなどといったように、双方独立なものとして議論したり答弁をするということがそもそも成立し得ないのだということを申しております。　つまり、個人としての見解と文部科学副大臣としての見解が別にあり、個人としての見解を述べることを控えると申しているのではなく、そもそも、ここに呼ばれているのは文部科学副大臣であるがゆえであり、私が答弁する内容は全て文部科学副大臣としてのものでありますから、例えば、これは個人としての見解ですなどというように、個人としての見解が別のものとして存在するということは成立し得ないということであります。したがいまして、個人としての見解を述べる立場にないと答弁をしてきております。
柚木委員	これは、参議院の予算委員会で高市大臣のとんでもない、信用できないんだったら質問しないでと。私も前回同じことを言いましたよ。本心で違うことを思っているのに、幾ら答弁ペーパーを読み上げても、そんなもの、信用できない。私も二人子供がおりますけれども、ＬＧＢＴ理解増進教育、あなたに担当副大臣を任せられない。　だから、委員長、末松委員長はこうおっしゃっていますよ。高市大臣の答弁拒否に対して、閣僚が国会議員の質問する権利について否定したりするのは本当に大きな間違いだと。否定しているじゃないですか、私の質問権を。　委員長あるいは理事の皆さん、ちょっと協議してください。こんな答弁では先へ進めません。委員長、指導してください。協議してください、お願いします。（発言する者あり）
宮内委員長	それでは、速記を止めてください。　　　　〔速記中止〕
宮内委員長	それでは、速記を起こしてください。　それでは、簗文部副大臣から説明をお願いします。
簗副大臣	性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指した取組を進めることは極めて重要であると認識をしております。
柚木委員	文部科学副大臣として当たり前の答弁ですよ。当たり前じゃないですか。そうじゃなかったら、副大臣辞任じゃないですか。所信で述べることで、当たり前のことですよね。　私が理事会のときに、説明した政務官、まさに今のは当たり前の話で、私が聞いているのは、ＬＧＢＴは種の保存に背くという考え。私見は答えないとさっき断言されましたけれども、その考えを今お持ちなのかと聞いているんです。文部科学副大臣として当たり前ですよ。　ＬＧＢＴは種の保存に背くという考えは今でもお持ちなんですかと聞いているんです。ちゃんと答えてください。
簗副大臣	私の見解としましては、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指した取組を進めることは極めて重要であると認識をしております。
柚木委員	もう、その壊れたテープレコーダーのような答弁はやめてもらえませんか。前回、何回答弁拒否を連発されたか御存じですか、僅か十分ほどの質疑の中で、副大臣。答えられないと。高市さんと一緒じゃないですか。高市さん以上にひどいですよ。答えていないのに答えたと言い張る。高市さん以上にひどいじゃないですか。　永岡文科大臣、松本総務大臣は杉田政務官に対して、きっちりこう指導されていますよ。政務官と私で話をして、人を傷つけていることを重く受け止め、反省をしている、そういう拙い表現についてはやはりおわびをし取り消すよう、私から指示をさせていただいたところですと。　杉田さんは謝罪、撤回、辞任したじゃないですか。文部科学大臣、指導してください。
永岡国務大臣	先週の金曜日だったと思いますけれども、簗副大臣に大臣室まで来ていただきまして、この問題について話をさせていただきました。簗大臣、答弁していますように、性的マイノリティーの方々を始め、個々の人々が云々、こういうことでしっかりと対応させてもらうということのお話は共有をさせていただいたところでございます。　以上です。
柚木委員	しっかり対応させていただくということであれば、まさに松本総務大臣が指導して杉田政務官が撤回、謝罪、辞任されましたよ、答弁させてください、今そこで指導して。お願いします。
永岡国務大臣	ＬＧＢＴの方々を含めまして、性的マイノリティーの方々を始め、また、個々人の方々が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指していくという認識、これをしっかりと共有をいたしまして文部科学行政を進めていくこと、これを、もう一度申し上げますが、共有をしたということで、私は納得した次第でございます。
柚木委員	そんな、文部科学副大臣として、今おっしゃっているようなことは当たり前なんですよ、それは。　ＬＧＢＴは種の保存に背く、これは、そもそも、何でこのことを聞かなきゃいけなくなっているんですか。発言されたんでしょう、ＬＧＢＴ理解増進法の党内の法案審査で、反対するために。非公開の場の発言、しなかったら、自民党さん、非公開の会議の場で、幾らでも皆さんしゃべっているじゃないですか、この間。何で都合の悪いことだけ、非公開の場はしゃべらない、言いたいことはべらべらしゃべる、こんなダブルスタンダードは駄目ですよ。　ＬＧＢＴは種の保存に反する……（発言する者あり）えっ。じゃ、何ですか、自民党の複数の議員が、資料につけているように、ＬＧＢＴは種の保存に反すると簗副大臣が言ったと自民党の議員が複数発言をしている、これは捏造なんですか、この報道は捏造なんですか。　副大臣、自民党の同僚議員の発言は捏造ですか。お答えください。
簗副大臣	先ほど申したように、当該の会議、今御指摘の報道に係る当該の会議は非公開という形式で行われたものでありますから、先ほど述べた理由によりまして、その内容等やそれに関連する質問についてはお答えは差し控えます。
柚木委員	いや、これは本当にひどいですね。高市大臣は、そうはいっても、まさに自身の発言についても撤回、謝罪されましたよ、参議院の予算委員会で。簗副大臣は、撤回、謝罪どころか答弁拒否の連発で、高市大臣よりひどいですよ、本当に。　ＬＧＢＴは種の保存に反するという、現在のお考えを聞いているのに、文科副大臣としての所信で述べるのを、当たり前のことを答弁ペーパーを読み上げるだけで、発言したかどうかも答えない。こんなことを言っていたら、国会で何も答えなくていいことになっちゃいますよ。質問しないでくださいと言っている以上にひどいですよ。　ＬＧＢＴは種の保存に反する、こういう発言は、今副大臣がお答えになった、性的マイノリティー、お互いを尊重して、共生社会をつくっていくということになるんですか、種の保存に反するという発言、考えはなるんですか。答えてください。
簗副大臣	今御指摘の点につきましては、これは繰り返しになりますけれども、非公開の形式で行われた会議のものでございますので、その内容等やそれに関連する質問についてはお答えを差し控えます。　そして、私の見解としましては、これも先ほど来申しておりますけれども、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指すことは極めて重要であると考えております。
柚木委員	いや、そういうダブルスタンダードでやっているから、私、次の、ほかの質問も聞いていますけれども……（発言する者あり）いやいや、一般論としてと前置きをして、副大臣として見解を述べられましたよね。　そうしたら、一般論として、ＬＧＢＴは種の保存に反する、これは正しいんですか、間違っているんですか。いかがですか。
簗副大臣	個々の見解については、政府の立場として、お答えは差し控えたいというふうに思います。（柚木委員「いやいや、一般論として答えてください」と呼ぶ）仮定の問題については、予断を持ってお答えはできませんので、お答えは差し控えさせていただきます。
柚木委員	ＬＧＢＴは種の保存に反する、永岡文科大臣、この考え方は、文科大臣としては容認するんですか、ＬＧＢＴ理解増進教育を今推進している立場で。ＬＧＢＴは種の保存に反する、文科大臣として容認するんですか。
永岡国務大臣	そういう意見があるということはあるかもしれないし、また、それが正しいとか正しくないとかというような話は、やはり仮定の話でございますので、お答えはしかねますけれども、先週の金曜日、簗副大臣を大臣室に呼びまして、本当に、ＬＧＢＴの方を含めて、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重して、誰もが生き生きとした人生を享受することができる共生社会を目指していくという認識をしっかりと持って文部科学行政を進めていくということを指導いたしまして、そして私もしっかりと確認をしたところでございますので、大丈夫だということで、お答えはさせていただきたいと思います。
柚木委員	指導したんだったら、大丈夫じゃないし、ちょっと、全然これ、答弁、整理してもらわなきゃいけないです、委員長。　なぜならば、指導したんだったら、そもそも、文科大臣、私、今驚きの答弁ですよ。ＬＧＢＴは種の保存に背く、そういう考え方、あるかもしれない。駄目でしょう、否定しなきゃ。そういうことは文科大臣として容認できませんと、そういう考えは。理解増進しているんでしょう、今。それで、全国で今、その理解増進を進めているんでしょう。
永岡国務大臣	今、種の保存に背くというふうに思っている方がいるかもしれないと言ったところでございますので、確定なところではお話はしておりません。けれども、そこのところは、仮定のことでございますので、私は、お答えはさせていただきたくないとさせていただきたいと思っております。
柚木委員	これは、私も、全国の学校現場でＬＧＢＴ理解増進教育がどのように行われているか、担当課から何回もこの間、お話を聞いていますよ。私も、私たちの頃はそこまで教育を受けた記憶ないんですよ。やはり今の学校は、自治体によっては本当に公立中学校全クラスで十こまも、まさにＬＧＢＴ、性的少数者への理解増進、そして、もちろん差別してもいけない、多様性を尊重する教育を推進しているんですよ、本当に。　それを推進する立場の、しかも担当副大臣ですからね、簗副大臣は、ＬＧＢＴ理解増進の。本音では種の保存に背くと。でも、上辺だけ、いや、多様性、大事ですと言っていたって、そんなものは信用できませんよ。本心からそう思っているのか、一般論として、ＬＧＢＴは種の保存に背く、こういう考え方は容認できるのかできないのか、副大臣、ちゃんと答えてください。
簗副大臣	私の考え方は、先ほど来申しているとおりでございまして、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指すことは極めて重要であると考えておりまして、この考えにのっとって文部科学行政の推進に努めてまいります。
柚木委員	何で私の聞いたとおりに答えないんだ。何で、私の聞いたとおりに、微妙に言い方を変えるんですか。何ではっきりと、ＬＧＢＴは種の保存に背く、ほかの修飾語は入れません、ＬＧＢＴは種の保存に背く、こういう考え方は容認できるんですか、できないんですか、イエスかノーで答えてください。　端的に答えさせてください、委員長。指導して、末松委員長みたいに。高市大臣に指導したじゃないですか、末松委員長は。
宮内委員長	先ほどから御答弁をされているというふうに私は認識しております。（柚木委員「いやいや、私の聞いたとおりしていないよ。イエスかノーかで答えさせてください」と呼ぶ）　では、もう一度、簗文部科学副大臣、御答弁をしてください。（柚木委員「聞いたことについて答えてくださいよ。答弁ペーパーを読むんじゃなくて。何で微妙にずらすんですか」と呼ぶ）
簗副大臣	よろしいですか、答弁して。　私の見解としては、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指すことは極めて重要であると考えております。（柚木委員「今の答弁を聞けば、私は……」と呼ぶ）
宮内委員長	指名をしてから御発言をください。　柚木道義君。
柚木委員	はい。　これは、ちょっと、まず私は、今の答弁を、普通、私の子供も今年、この春から中学校一年と小学校四年になりますけれども、子供たちが聞いたら、ＬＧＢＴは種の保存に背くというふうには考えられませんよ、今の答弁どおり普通に受け止めたら。　だから、ＬＧＢＴは種の保存に背くということは容認できないというお考えでよろしいですね。
宮内委員長	同じ御質問を繰り返されておりますから、同じ御答弁になると思いますが、簗文部副大臣、それでは御答弁をお願いをいたします。
簗副大臣	私の見解としましては、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指すことは極めて重要であると考えております。
柚木委員	何で、それを受けてというところから答えないんですか、今の答弁を受けて。ちょっと委員長も、ちょっと理事の皆さん、整理してください。同じ、壊れたテープレコーダーのような答弁はやめてくださいよ、本当に。今の答弁を受ければ、種の保存に反する、背く、この部分は容認できないはずなんですよ、今の答弁を理解すれば。（発言する者あり）
宮内委員長	じゃ、速記を止めてください。　　　　〔速記中止〕
宮内委員長	それでは、速記を起こしてください。（発言する者あり）　じゃ、速記を止めてください。　　　　〔速記中止〕
宮内委員長	速記を起こしてください。　それでは、質問を改めてしていただいて、御答弁をいただきたいと思います。　柚木道義君。
柚木委員	種の保存に背くか、ＬＧＢＴは。先ほど来の、私が聞いたことでないことを、前回も十回以上、今回も十回以上、多分二十回以上お答えになっているんですが、私が聞いている、ＬＧＢＴは種の保存に背くのか、これは、先ほど来副大臣が答えておられる、性的マイノリティー、尊重する、共生社会を進めていくという答弁は、それを受ければ、種の保存に背くということは容認できないはずなんです。　そこで、今整理されたのは、まさに、ＬＧＢＴは種の保存に背くという考え、これを政府としてはどう考えているのか、大臣の見解をお答えをまずいただいた上で、副大臣に指導いただく、こういうふうに今理事間協議で整理をされたということですから、まず、永岡大臣から、ＬＧＢＴは種の保存に背くということに対しての、考え方についての政府見解、大臣としてお答えください。
永岡国務大臣	お答え申し上げます。　ＬＧＢＴは種の保存に背くという政府見解はないと承知をしております。　ＬＧＢＴの方を含めまして、本当に、同じになって申し訳ないのですが、性的マイノリティーの方々を始め、個々の方が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指していくという認識、これをしっかり持ちまして、簗副大臣には指導をし、確認を共有したことでございますので、これからも文部科学行政を進めていくということでございます。　よろしくお願いいたします。
柚木委員	これは驚きの答弁ですよ、大臣。　私、一応、ＬＧＢＴは種の保存に背くという学説があるかどうか調べました。ないです。ないんです、そんな学説は。これは、政府見解として、ＬＧＢＴは種の保存に背く、そういうことは考え方がない文科省が進められるんですか、ＬＧＢＴの理解増進教育を。そんな見解もしっかり持っていなくて進められるんですか。　ＬＧＢＴは種の保存に背かない、そういう政府見解があるんですか。
永岡国務大臣	今、柚木議員が、政府の見解としてということで質問されましたので、種の保存に反する、そういう学説というか、意見といいますか、その言葉に対する政府見解というものはない、承知をしていないということをお話し申し上げただけでございます。
柚木委員	そうであるならば、これは当たり前のことですが、だって、幾ら副大臣が、いやいや、性的マイノリティー、尊重して、共生社会をつくると言ったって、種の保存に背くの部分について明確に述べないんですね、ずっと。　だから、文科大臣がまさにＬＧＢＴ理解増進を進めようと、これは経団連の会長も恥ずかしいとまで言っていますよ、日本に、Ｇ７前に法整備されていないのを。せめて、ＬＧＢＴ理解増進を進める立場である文科省として、これは、Ｇ７前に理解増進法成立、まさに文科大臣、すべきだと発信する立場でしょう。　ＬＧＢＴは種の保存に背く、こういう見解を文科省としては取らない、明確にお答えください。
永岡国務大臣	きっとＬＧＢＴの理解増進法等につきましての意見というものを私は聞かれたのかなと思っております。それにつきましては、議員立法でございますので、これは超党派の議連で議論の結果、作られます。現在の自民党におきましては、提出に向けた準備を進めているということは承知をしておりますし、政府といたしましては、この議員立法の動きを尊重しつつ、しっかりと見守っていきたいと思っております。　また、今、私が、種の保存に反するということにつきまして、政府の見解では承知をしていないとお話し申し上げましたが、私の中では、そういう話があったというのは、いろいろ、委員の簗副大臣に対する質問があって初めて知ったというところでございます。
柚木委員	ですから、ここで質問を前回も今回もしていて、まさにＬＧＢＴ理解増進教育を推進する立場の責任者である永岡文部科学大臣が、ＬＧＢＴは種の保存に背く、種の保存に背くの部分については微妙に答えていないんですよ、答えているようで。種の保存に背くという部分について、文部科学大臣は容認されるんですか、されないんですか。大臣の見解を問うています。
永岡国務大臣	ＬＧＢＴを含めまして、性的マイノリティーの方々を始め、個々人が持つ多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指すということは極めて重要でございまして、文部科学省といたしましては、これをしっかりと進めていく、そういう所存でございます。
柚木委員	ということは、永岡文部科学大臣としては、ＬＧＢＴは種の保存に背くという発言や考え方があった場合は、これは当該者、これは石川議員への、速記録、法務委員会で、参議院、二回答えていますね、我が党の石川大我議員への。私は、簗大臣の答弁、本当に驚きましたよ。こんな答弁していたのかと。ＬＧＢＴは種の保存に背くという発言は当該者を傷つける発言だという認識でよろしいですね、大臣。（発言する者あり）
宮内委員長	では、速記を止めてください。　　　　〔速記中止〕
宮内委員長	速記を起こしてください。　それでは、申合せのお時間も経過いたしておりますので、永岡文部科学大臣から簡潔に御答弁をお願いをいたします。
永岡国務大臣	お答え申し上げます。　ＬＧＢＴを始め、性的マイノリティーの方々を含めて、そういう方々に、種の保存に反する、そういうことを文部科学行政としては絶対にやらない、当然、性的マイノリティーの方々を始め、個々人が持ちます多様な背景にかかわらず、全ての人がお互いを尊重し、誰もが生き生きとした人生を享受することのできる共生社会を目指すこと、これをモットーとして、しっかりと副大臣にも、また私、大臣としても、これを進めていきたい、そう考えております。
柚木委員	全然整理されていないじゃないですか、大臣。私が聞いたのは、ＬＧＢＴは種の保存に背くという考え、発言は当該者を傷つけているんですかと。　松本総務大臣は、杉田政務官の発言を、ＬＧＢＴは生産性がないという発言、子供をつくらないから、同じ発言ですよ、人を傷つけていることを重く受け止め、表現についてはやはりおわびをして取り消すように指導した、指示をした。傷つけるからなんですよ。　ＬＧＢＴは種の保存に背くという考え、発言、これは当該者を傷つける発言、考えですか。
宮内委員長	申合せの時間が経過いたしております。　それでは、簡潔に御答弁をお願いをいたします。永岡文部科学大臣。
永岡国務大臣	申し訳ございません。仮定の話になりますので、非常に答弁は難しいと思っております。（柚木委員「発言していないの、じゃ」と呼ぶ）いえいえ、種の保存に反するということについての発言が傷つけたのではないかという御発言でございましたが、それは仮定のことということになりまして、申し訳ないけれども、そのお答えというのは控えさせていただければと思っております。
宮内委員長	既に時間を経過しております。質疑を終了していただきたいと思います。最後に、柚木道義君。
柚木委員	私は、ＬＧＢＴは種の保存に背くという考え方、これは当該者を傷つける、一般論として、簗さんの発言だし、一般論として、ＬＧＢＴは種の保存に背く、生産性がない、子供をつくらない、種の保存に背くという考えは当該者を傷つけると、一般論としてどうお考えか、大臣としての見解を聞いているんです。
